tmdbId,title,overview,genres
25566,Ragtime,"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.",Drama|History
25572,American Drug War: The Last White Hope,Texas filmmaker Kevin Booth delves into a world of deceit and corruption controlled by a drug dealing government who's only allegiance is to its corporate masters.,Documentary
25602,Ninja,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.",Action|Crime|Drama|Thriller
25624,Rosewood,"Spurred by a white woman's lie, vigilantes destroy a black Florida town and slay inhabitants in 1923.",Drama|History|Action|Thriller
25636,Jesus' Son,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion,Comedy|Drama|Romance
25641,My First Mister,"Leelee Sobieski is brash, abrasive and vulnerable as a teenage child of divorce who hides her pain behind a mask of hard-edged gothic rebellion. Albert Brooks plays a man who is her total opposite, a precise and well-ordered menswear store owner of forty-nine who manages limited expectations and protects lonely secrets with pleasant ritual and quiet, ironic reserve. These two total opposites collide in conflict then come together in a surprising alliance, changing each other's lives forever.",Comedy|Drama|Romance
25643,Love Happens,"Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons.",Drama|Romance
25670,Foreign Correspondent,"American crime reporter John Jones is reassigned to Europe as a foreign correspondent to cover the imminent war. When he walks into the middle of an assassination and stumbles on a spy ring, he seeks help from a beautiful politician’s daughter and an urbane English journalist to uncover the truth.",Thriller|Mystery|Action
25673,A Place in the Sun,A young social climber wins the heart of a beautiful heiress but his former girlfriend's pregnancy stands in the way of his ambition.,Drama|Romance|Crime
25676,Rob-B-Hood,"For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?",Drama|Action|Comedy
25678,American Ninja 2: The Confrontation,"On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of ""The Lion"", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",Action|Adventure|Drama
25694,Alice in Wonderland,"In Victorian England, a bored young girl dreams that she has entered a fantasy world called Wonderland, populated by even more fantastic characters.",Family|Fantasy|Comedy|Adventure
25704,Post Grad,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.",Comedy
25706,Brain Smasher... A Love Story,"A professional model, Sam Crain, is asked by her sister to smuggle a package from Europe to Portland Oregon, where she discovers that her sister is battling Chinese Shaolin Monks (not ninjas!). Fleeing the monks, Sam unwittingly involves Ed ""Brainsmasher"" Molloy, a nightclub bouncer.",Action|Comedy|Romance
25719,Shooting Fish,"Two con artists (Dan Futterman, Stuart Townsend) hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.",Crime|Comedy|Romance
25723,Overnight Delivery,"A man suspects his girlfriend of being unfaithful, so he sends her a letter, but then finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered.",Comedy|Romance
25736,The Postman Always Rings Twice,"A married woman and a drifter fall in love, then plot to murder her husband.",Drama|Romance|Crime|Thriller
25748,Children of the Corn II: The Final Sacrifice,"When a tabloid reporter and his son travel to a quiet Midwestern town to investigate a gruesome massacre, they fall victim to a possessed orphan named Micah.",Horror|Thriller
25749,Children of the Corn III: Urban Harvest,"After a couple adopts a pair of orphaned brothers, it becomes alarmingly clear the boys are much more than they seem.",Horror|Thriller
25750,Children of the Corn IV: The Gathering,A bright young medical student must solve the frightening mystery that plagues the children of a small Midwestern town.,Horror|Thriller
25757,Comic Book: The Movie,"Hugh Hefner, Stan Lee, Mark Hamill and Kevin Smith journey into the world of comic book fandom! Documentary filmmaker Donald Swan heads to the world's largest comic book convention where he encounters a culture of craziness that he's totally unprepared for.",Comedy
25763,Damnation Alley,A small group of survivors at a military installation who survived World War 3 attempt to drive across the desolate wasteland to where they hope more survivors are living. Hopefully their specially built vehicles will protect them against the freakish weather mutated plant and animal life and other dangers along the way.,Action|Adventure|Science Fiction
25767,The Grass Is Greener,"Victor and Hillary are down on their luck to the point that they allow tourists to take guided tours of their castle. But Charles Delacro, a millionaire oil tycoon, visits, and takes a liking to more than the house. Soon, Hattie Durant gets involved and they have a good old fashioned love triangle.",Comedy|Romance
25768,"Steamboat Bill, Jr.","The just-out-of-college, effete son of a no-nonsense steamboat captain comes to visit his father whom he's not seen since he was a child.",Comedy|Romance
25769,Carriers,"Four friends fleeing a viral pandemic soon learn they are more dangerous than any virus.A deadly virus has spread across the globe. Contagion is everywhere, no one is safe and no one can be trusted. Four young attractive people race through the back roads of the American West to the pounding beat of a vacation soundtrack. Their aim is to retreat to secluded utopian beach in the Gulf of Mexico, where they could peacefully wait out the pandemic and survive the apocalyptic disease. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal the fate of each of them in an inexorable and horrifying voyage of hell through a western landscape populated by only the hideous dead or the twisted living.",Action|Drama|Horror|Science Fiction|Thriller
25773,The Chosen,"In a 1940s New York, two Jewish teenage boys are determined to remain friends despite the deep differences between their families.",Drama
25783,Comandante,"Oliver Stone spends three days filming with Fidel Castro in Cuba, discussing an array of subjects with the president such as his rise to power, fellow revolutionary Che Guevara, the Cuban Missile crisis, and the present state of the country.",Documentary
